antecedents,consequents,ant_len,cons_len,support,confidence,lift,antecedents_tagged,consequents_tagged
元旦,"八旗, 貝勒貝子",1,2,0.055408970976253295,0.6666666666666666,12.031746031746032,元旦(DATE),"八旗(SYS), 貝勒貝子(OFF)"
元旦,"八旗, 堂子",1,2,0.055408970976253295,0.6666666666666666,12.031746031746032,元旦(DATE),"八旗(SYS), 堂子(LOC)"
元旦,"王, 藩王",1,2,0.05013192612137203,0.6031746031746031,12.031746031746032,元旦(DATE),"王(OFF), 藩王(OFF)"
元旦,"滿洲, 藩王",1,2,0.05013192612137203,0.6031746031746031,12.031746031746032,元旦(DATE),"滿洲(GRP), 藩王(OFF)"
元旦,"堂子, 朝鮮國王",1,2,0.0712401055408971,0.8571428571428571,12.03174603174603,元旦(DATE),"堂子(LOC), 朝鮮國王(PER)"
元旦,"朔, 朝鮮國王",1,2,0.0712401055408971,0.8571428571428571,12.03174603174603,元旦(DATE),"朔(DATE), 朝鮮國王(PER)"
元旦,"正月, 藩王",1,2,0.06992084432717678,0.8412698412698412,12.03174603174603,元旦(DATE),"正月(DATE), 藩王(OFF)"
元旦,"藩王, 貝勒貝子",1,2,0.0633245382585752,0.7619047619047619,12.03174603174603,元旦(DATE),"藩王(OFF), 貝勒貝子(OFF)"
元旦,"朝鮮國王, 藩王",1,2,0.0633245382585752,0.7619047619047619,12.03174603174603,元旦(DATE),"朝鮮國王(PER), 藩王(OFF)"
元旦,"朝鮮國王, 諸王",1,2,0.0633245382585752,0.7619047619047619,12.03174603174603,元旦(DATE),"朝鮮國王(PER), 諸王(OFF)"
元旦,"大學士, 朝鮮國王",1,2,0.0633245382585752,0.7619047619047619,12.03174603174603,元旦(DATE),"大學士(OFF), 朝鮮國王(PER)"
元旦,"藩王, 諸王",1,2,0.06200527704485488,0.7460317460317459,12.03174603174603,元旦(DATE),"藩王(OFF), 諸王(OFF)"
元旦,"八旗, 正月",1,2,0.06068601583113457,0.7301587301587301,12.03174603174603,元旦(DATE),"八旗(SYS), 正月(DATE)"
元旦,"八旗, 藩王",1,2,0.05408970976253298,0.6507936507936507,12.03174603174603,元旦(DATE),"八旗(SYS), 藩王(OFF)"
元旦,"八旗, 朝鮮國王",1,2,0.05408970976253298,0.6507936507936507,12.03174603174603,元旦(DATE),"八旗(SYS), 朝鮮國王(PER)"
元旦,"堂子, 滿洲",1,2,0.052770448548812667,0.6349206349206349,12.03174603174603,元旦(DATE),"堂子(LOC), 滿洲(GRP)"
元旦,"朝鮮國王, 滿洲",1,2,0.052770448548812667,0.6349206349206349,12.03174603174603,元旦(DATE),"朝鮮國王(PER), 滿洲(GRP)"
元旦,"滿洲, 貝勒貝子",1,2,0.051451187335092345,0.619047619047619,12.03174603174603,元旦(DATE),"滿洲(GRP), 貝勒貝子(OFF)"
"康熙, 藩王",朝鮮國王,2,1,0.0633245382585752,0.8727272727272728,12.027768595041325,"康熙(DATE), 藩王(OFF)",朝鮮國王(PER)
朝鮮國王,"康熙, 藩王",1,2,0.0633245382585752,0.8727272727272728,12.027768595041325,朝鮮國王(PER),"康熙(DATE), 藩王(OFF)"
"正月, 諸王",朝鮮國王,2,1,0.0633245382585752,0.8727272727272728,12.027768595041325,"正月(DATE), 諸王(OFF)",朝鮮國王(PER)
朝鮮國王,"正月, 諸王",1,2,0.0633245382585752,0.8727272727272728,12.027768595041325,朝鮮國王(PER),"正月(DATE), 諸王(OFF)"
"元旦, 八旗",朝鮮國王,2,1,0.05408970976253298,0.8723404255319149,12.022437137330755,"元旦(DATE), 八旗(SYS)",朝鮮國王(PER)
朝鮮國王,"元旦, 八旗",1,2,0.05408970976253298,0.7454545454545455,12.022437137330755,朝鮮國王(PER),"元旦(DATE), 八旗(SYS)"
堂子,"元旦, 正月",1,2,0.07519788918205805,0.9661016949152543,12.0050013892748,堂子(LOC),"元旦(DATE), 正月(DATE)"
堂子,"元旦, 朔",1,2,0.07519788918205805,0.9661016949152543,12.0050013892748,堂子(LOC),"元旦(DATE), 朔(DATE)"
"元旦, 正月",堂子,2,1,0.07519788918205805,0.9344262295081969,12.0050013892748,"元旦(DATE), 正月(DATE)",堂子(LOC)
"元旦, 朔",堂子,2,1,0.07519788918205805,0.9344262295081969,12.0050013892748,"元旦(DATE), 朔(DATE)",堂子(LOC)
朝鮮國王,"朔, 正月",1,2,0.0712401055408971,0.9818181818181819,12.003519061583578,朝鮮國王(PER),"朔(DATE), 正月(DATE)"
"朔, 正月",朝鮮國王,2,1,0.0712401055408971,0.8709677419354839,12.003519061583578,"朔(DATE), 正月(DATE)",朝鮮國王(PER)
"大學士, 正月",藩王,2,1,0.06200527704485488,0.8867924528301887,12.003369272237197,"大學士(OFF), 正月(DATE)",藩王(OFF)
"堂子, 貝勒貝子",藩王,2,1,0.06200527704485488,0.8867924528301887,12.003369272237197,"堂子(LOC), 貝勒貝子(OFF)",藩王(OFF)
"元旦, 諸王",藩王,2,1,0.06200527704485488,0.8867924528301887,12.003369272237197,"元旦(DATE), 諸王(OFF)",藩王(OFF)
藩王,"大學士, 正月",1,2,0.06200527704485488,0.8392857142857143,12.003369272237197,藩王(OFF),"大學士(OFF), 正月(DATE)"
藩王,"堂子, 貝勒貝子",1,2,0.06200527704485488,0.8392857142857143,12.003369272237197,藩王(OFF),"堂子(LOC), 貝勒貝子(OFF)"
藩王,"元旦, 諸王",1,2,0.06200527704485488,0.8392857142857143,12.003369272237197,藩王(OFF),"元旦(DATE), 諸王(OFF)"
"堂子, 諸王",藩王,2,1,0.06068601583113457,0.8846153846153847,11.9739010989011,"堂子(LOC), 諸王(OFF)",藩王(OFF)
藩王,"堂子, 諸王",1,2,0.06068601583113457,0.8214285714285714,11.973901098901099,藩王(OFF),"堂子(LOC), 諸王(OFF)"
藩王,"正月, 滿洲",1,2,0.05013192612137203,0.6785714285714286,11.961794019933555,藩王(OFF),"正月(DATE), 滿洲(GRP)"
"正月, 滿洲",藩王,2,1,0.05013192612137203,0.883720930232558,11.961794019933553,"正月(DATE), 滿洲(GRP)",藩王(OFF)
"正月, 滿洲",堂子,2,1,0.052770448548812667,0.9302325581395349,11.951123374063854,"正月(DATE), 滿洲(GRP)",堂子(LOC)
堂子,"正月, 滿洲",1,2,0.052770448548812667,0.6779661016949152,11.951123374063854,堂子(LOC),"正月(DATE), 滿洲(GRP)"
"康熙, 藩王",堂子,2,1,0.06728232189973615,0.9272727272727274,11.913097072419108,"康熙(DATE), 藩王(OFF)",堂子(LOC)
"正月, 諸王",堂子,2,1,0.06728232189973615,0.9272727272727274,11.913097072419108,"正月(DATE), 諸王(OFF)",堂子(LOC)
堂子,"康熙, 藩王",1,2,0.06728232189973615,0.864406779661017,11.913097072419108,堂子(LOC),"康熙(DATE), 藩王(OFF)"
堂子,"正月, 諸王",1,2,0.06728232189973615,0.864406779661017,11.913097072419108,堂子(LOC),"正月(DATE), 諸王(OFF)"
"元旦, 實錄",堂子,2,1,0.05013192612137203,0.926829268292683,11.907399751963622,"元旦(DATE), 實錄(SYS)",堂子(LOC)
堂子,"元旦, 實錄",1,2,0.05013192612137203,0.6440677966101694,11.90739975196362,堂子(LOC),"元旦(DATE), 實錄(SYS)"
藩王,"堂子, 康熙",1,2,0.06728232189973615,0.9107142857142858,11.902093596059116,藩王(OFF),"堂子(LOC), 康熙(DATE)"
"堂子, 康熙",藩王,2,1,0.06728232189973615,0.8793103448275863,11.902093596059114,"堂子(LOC), 康熙(DATE)",藩王(OFF)
"藩王, 諸王",貝勒貝子,2,1,0.06200527704485488,1.0,11.84375,"藩王(OFF), 諸王(OFF)",貝勒貝子(OFF)
"元旦, 大學士",貝勒貝子,2,1,0.06860158311345646,1.0,11.84375,"元旦(DATE), 大學士(OFF)",貝勒貝子(OFF)
"堂子, 諸王",貝勒貝子,2,1,0.06860158311345646,1.0,11.84375,"堂子(LOC), 諸王(OFF)",貝勒貝子(OFF)
"堂子, 大學士",貝勒貝子,2,1,0.06728232189973615,1.0,11.84375,"堂子(LOC), 大學士(OFF)",貝勒貝子(OFF)
"朝鮮國王, 諸王",貝勒貝子,2,1,0.0633245382585752,1.0,11.84375,"朝鮮國王(PER), 諸王(OFF)",貝勒貝子(OFF)
"大學士, 朝鮮國王",貝勒貝子,2,1,0.0633245382585752,1.0,11.84375,"大學士(OFF), 朝鮮國王(PER)",貝勒貝子(OFF)
貝勒貝子,"元旦, 大學士",1,2,0.06860158311345646,0.8125,11.84375,貝勒貝子(OFF),"元旦(DATE), 大學士(OFF)"
貝勒貝子,"堂子, 諸王",1,2,0.06860158311345646,0.8125,11.84375,貝勒貝子(OFF),"堂子(LOC), 諸王(OFF)"
貝勒貝子,"堂子, 大學士",1,2,0.06728232189973615,0.7968750000000001,11.84375,貝勒貝子(OFF),"堂子(LOC), 大學士(OFF)"
貝勒貝子,"朝鮮國王, 諸王",1,2,0.0633245382585752,0.7500000000000001,11.84375,貝勒貝子(OFF),"朝鮮國王(PER), 諸王(OFF)"
貝勒貝子,"大學士, 朝鮮國王",1,2,0.0633245382585752,0.7500000000000001,11.84375,貝勒貝子(OFF),"大學士(OFF), 朝鮮國王(PER)"
貝勒貝子,"藩王, 諸王",1,2,0.06200527704485488,0.734375,11.84375,貝勒貝子(OFF),"藩王(OFF), 諸王(OFF)"
元旦,"堂子, 康熙",1,2,0.07519788918205805,0.9047619047619048,11.824302134646963,元旦(DATE),"堂子(LOC), 康熙(DATE)"
"堂子, 康熙",元旦,2,1,0.07519788918205805,0.9827586206896552,11.824302134646961,"堂子(LOC), 康熙(DATE)",元旦(DATE)
朝鮮國王,藩王,1,1,0.0633245382585752,0.8727272727272728,11.812987012987014,朝鮮國王(PER),藩王(OFF)
"康熙, 朝鮮國王",藩王,2,1,0.0633245382585752,0.8727272727272728,11.812987012987014,"康熙(DATE), 朝鮮國王(PER)",藩王(OFF)
"朝鮮國王, 正月",藩王,2,1,0.0633245382585752,0.8727272727272728,11.812987012987014,"朝鮮國王(PER), 正月(DATE)",藩王(OFF)
"元旦, 朝鮮國王",藩王,2,1,0.0633245382585752,0.8727272727272728,11.812987012987014,"元旦(DATE), 朝鮮國王(PER)",藩王(OFF)
藩王,朝鮮國王,1,1,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),朝鮮國王(PER)
藩王,"康熙, 朝鮮國王",1,2,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),"康熙(DATE), 朝鮮國王(PER)"
藩王,"朝鮮國王, 正月",1,2,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),"朝鮮國王(PER), 正月(DATE)"
藩王,"元旦, 朝鮮國王",1,2,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),"元旦(DATE), 朝鮮國王(PER)"
堂子,"元旦, 康熙",1,2,0.07519788918205805,0.9661016949152543,11.811372334609077,堂子(LOC),"元旦(DATE), 康熙(DATE)"
堂子,"朔, 正月",1,2,0.07519788918205805,0.9661016949152543,11.811372334609077,堂子(LOC),"朔(DATE), 正月(DATE)"
"元旦, 康熙",堂子,2,1,0.07519788918205805,0.9193548387096775,11.811372334609077,"元旦(DATE), 康熙(DATE)",堂子(LOC)
"朔, 正月",堂子,2,1,0.07519788918205805,0.9193548387096775,11.811372334609077,"朔(DATE), 正月(DATE)",堂子(LOC)
"正月, 貝勒貝子",元旦,2,1,0.06992084432717678,0.9814814814814814,11.808935920047029,"正月(DATE), 貝勒貝子(OFF)",元旦(DATE)
元旦,"正月, 貝勒貝子",1,2,0.06992084432717678,0.8412698412698412,11.808935920047029,元旦(DATE),"正月(DATE), 貝勒貝子(OFF)"
"元旦, 八旗",藩王,2,1,0.05408970976253298,0.8723404255319149,11.80775075987842,"元旦(DATE), 八旗(SYS)",藩王(OFF)
藩王,"元旦, 八旗",1,2,0.05408970976253298,0.7321428571428571,11.807750759878418,藩王(OFF),"元旦(DATE), 八旗(SYS)"
"大學士, 正月",元旦,2,1,0.06860158311345646,0.981132075471698,11.804731955675349,"大學士(OFF), 正月(DATE)",元旦(DATE)
"堂子, 貝勒貝子",元旦,2,1,0.06860158311345646,0.981132075471698,11.804731955675349,"堂子(LOC), 貝勒貝子(OFF)",元旦(DATE)
元旦,"大學士, 正月",1,2,0.06860158311345646,0.8253968253968252,11.804731955675349,元旦(DATE),"大學士(OFF), 正月(DATE)"
元旦,"堂子, 貝勒貝子",1,2,0.06860158311345646,0.8253968253968252,11.804731955675349,元旦(DATE),"堂子(LOC), 貝勒貝子(OFF)"
"堂子, 諸王",元旦,2,1,0.06728232189973615,0.980769230769231,11.800366300366301,"堂子(LOC), 諸王(OFF)",元旦(DATE)
元旦,"堂子, 諸王",1,2,0.06728232189973615,0.8095238095238095,11.800366300366301,元旦(DATE),"堂子(LOC), 諸王(OFF)"
"大學士, 藩王",元旦,2,1,0.06200527704485488,0.9791666666666666,11.781084656084655,"大學士(OFF), 藩王(OFF)",元旦(DATE)
元旦,"大學士, 藩王",1,2,0.06200527704485488,0.7460317460317459,11.781084656084653,元旦(DATE),"大學士(OFF), 藩王(OFF)"
"元旦, 正月",藩王,2,1,0.06992084432717678,0.8688524590163935,11.760538641686184,"元旦(DATE), 正月(DATE)",藩王(OFF)
藩王,"元旦, 正月",1,2,0.06992084432717678,0.9464285714285714,11.760538641686182,藩王(OFF),"元旦(DATE), 正月(DATE)"
"八旗, 正月",堂子,2,1,0.055408970976253295,0.9130434782608695,11.730287398673545,"八旗(SYS), 正月(DATE)",堂子(LOC)
堂子,"八旗, 正月",1,2,0.055408970976253295,0.711864406779661,11.730287398673545,堂子(LOC),"八旗(SYS), 正月(DATE)"
"堂子, 實錄",元旦,2,1,0.05013192612137203,0.9743589743589745,11.723239723239724,"堂子(LOC), 實錄(SYS)",元旦(DATE)
元旦,"堂子, 實錄",1,2,0.05013192612137203,0.6031746031746031,11.723239723239724,元旦(DATE),"堂子(LOC), 實錄(SYS)"
藩王,堂子,1,1,0.06728232189973615,0.9107142857142858,11.70036319612591,藩王(OFF),堂子(LOC)
堂子,藩王,1,1,0.06728232189973615,0.864406779661017,11.700363196125908,堂子(LOC),藩王(OFF)
"康熙, 正月",朝鮮國王,2,1,0.07255936675461741,0.8461538461538461,11.661538461538463,"康熙(DATE), 正月(DATE)",朝鮮國王(PER)
朝鮮國王,"康熙, 正月",1,2,0.07255936675461741,1.0,11.661538461538461,朝鮮國王(PER),"康熙(DATE), 正月(DATE)"
"八旗, 諸王",朝鮮國王,2,1,0.05013192612137203,0.8444444444444444,11.6379797979798,"八旗(SYS), 諸王(OFF)",朝鮮國王(PER)
朝鮮國王,"八旗, 諸王",1,2,0.05013192612137203,0.6909090909090909,11.6379797979798,朝鮮國王(PER),"八旗(SYS), 諸王(OFF)"
堂子,元旦,1,1,0.07519788918205805,0.9661016949152543,11.623890234059726,堂子(LOC),元旦(DATE)
元旦,堂子,1,1,0.07519788918205805,0.9047619047619048,11.623890234059726,元旦(DATE),堂子(LOC)
貝勒貝子,"大學士, 正月",1,2,0.06860158311345646,0.8125,11.620283018867925,貝勒貝子(OFF),"大學士(OFF), 正月(DATE)"
貝勒貝子,"元旦, 諸王",1,2,0.06860158311345646,0.8125,11.620283018867925,貝勒貝子(OFF),"元旦(DATE), 諸王(OFF)"
"大學士, 正月",貝勒貝子,2,1,0.06860158311345646,0.981132075471698,11.620283018867923,"大學士(OFF), 正月(DATE)",貝勒貝子(OFF)
"元旦, 諸王",貝勒貝子,2,1,0.06860158311345646,0.981132075471698,11.620283018867923,"元旦(DATE), 諸王(OFF)",貝勒貝子(OFF)
"大學士, 藩王",貝勒貝子,2,1,0.06200527704485488,0.9791666666666666,11.597005208333334,"大學士(OFF), 藩王(OFF)",貝勒貝子(OFF)
貝勒貝子,"大學士, 藩王",1,2,0.06200527704485488,0.734375,11.597005208333332,貝勒貝子(OFF),"大學士(OFF), 藩王(OFF)"
"康熙, 藩王",元旦,2,1,0.06992084432717678,0.9636363636363637,11.594227994227994,"康熙(DATE), 藩王(OFF)",元旦(DATE)
"正月, 諸王",元旦,2,1,0.06992084432717678,0.9636363636363637,11.594227994227994,"正月(DATE), 諸王(OFF)",元旦(DATE)
元旦,"康熙, 藩王",1,2,0.06992084432717678,0.8412698412698412,11.594227994227994,元旦(DATE),"康熙(DATE), 藩王(OFF)"
元旦,"正月, 諸王",1,2,0.06992084432717678,0.8412698412698412,11.594227994227994,元旦(DATE),"正月(DATE), 諸王(OFF)"
"朔, 藩王",元旦,2,1,0.06860158311345646,0.9629629629629628,11.586125808348028,"朔(DATE), 藩王(OFF)",元旦(DATE)
元旦,"朔, 藩王",1,2,0.06860158311345646,0.8253968253968252,11.586125808348028,元旦(DATE),"朔(DATE), 藩王(OFF)"
藩王,"元旦, 康熙",1,2,0.06992084432717678,0.9464285714285714,11.570852534562212,藩王(OFF),"元旦(DATE), 康熙(DATE)"
"元旦, 康熙",藩王,2,1,0.06992084432717678,0.8548387096774194,11.570852534562212,"元旦(DATE), 康熙(DATE)",藩王(OFF)
"朔, 貝勒貝子",藩王,2,1,0.06200527704485488,0.8545454545454546,11.566883116883117,"朔(DATE), 貝勒貝子(OFF)",藩王(OFF)
"正月, 諸王",藩王,2,1,0.06200527704485488,0.8545454545454546,11.566883116883117,"正月(DATE), 諸王(OFF)",藩王(OFF)
藩王,"朔, 貝勒貝子",1,2,0.06200527704485488,0.8392857142857143,11.566883116883117,藩王(OFF),"朔(DATE), 貝勒貝子(OFF)"
藩王,"正月, 諸王",1,2,0.06200527704485488,0.8392857142857143,11.566883116883117,藩王(OFF),"正月(DATE), 諸王(OFF)"
"八旗, 堂子",貝勒貝子,2,1,0.05408970976253298,0.9761904761904763,11.561755952380954,"八旗(SYS), 堂子(LOC)",貝勒貝子(OFF)
貝勒貝子,"八旗, 堂子",1,2,0.05408970976253298,0.640625,11.561755952380953,貝勒貝子(OFF),"八旗(SYS), 堂子(LOC)"
藩王,"元旦, 朔",1,2,0.06860158311345646,0.9285714285714285,11.53864168618267,藩王(OFF),"元旦(DATE), 朔(DATE)"
"元旦, 朔",藩王,2,1,0.06860158311345646,0.8524590163934426,11.538641686182668,"元旦(DATE), 朔(DATE)",藩王(OFF)
堂子,"元旦, 八旗",1,2,0.055408970976253295,0.711864406779661,11.480706815723044,堂子(LOC),"元旦(DATE), 八旗(SYS)"
"元旦, 八旗",堂子,2,1,0.055408970976253295,0.8936170212765957,11.480706815723043,"元旦(DATE), 八旗(SYS)",堂子(LOC)
"朔, 正月",元旦,2,1,0.07783641160949868,0.9516129032258065,11.449564772145417,"朔(DATE), 正月(DATE)",元旦(DATE)
元旦,"朔, 正月",1,2,0.07783641160949868,0.9365079365079364,11.449564772145417,元旦(DATE),"朔(DATE), 正月(DATE)"
朝鮮國王,"康熙, 貝勒貝子",1,2,0.06464379947229551,0.8909090909090909,11.445916795069337,朝鮮國王(PER),"康熙(DATE), 貝勒貝子(OFF)"
"康熙, 貝勒貝子",朝鮮國王,2,1,0.06464379947229551,0.8305084745762711,11.445916795069337,"康熙(DATE), 貝勒貝子(OFF)",朝鮮國王(PER)
"八旗, 諸王",藩王,2,1,0.05013192612137203,0.8444444444444444,11.43015873015873,"八旗(SYS), 諸王(OFF)",藩王(OFF)
"元旦, 滿洲",藩王,2,1,0.05013192612137203,0.8444444444444444,11.43015873015873,"元旦(DATE), 滿洲(GRP)",藩王(OFF)
藩王,"八旗, 諸王",1,2,0.05013192612137203,0.6785714285714286,11.43015873015873,藩王(OFF),"八旗(SYS), 諸王(OFF)"
藩王,"元旦, 滿洲",1,2,0.05013192612137203,0.6785714285714286,11.43015873015873,藩王(OFF),"元旦(DATE), 滿洲(GRP)"
"八旗, 諸王",堂子,2,1,0.052770448548812667,0.888888888888889,11.419962335216573,"八旗(SYS), 諸王(OFF)",堂子(LOC)
"元旦, 滿洲",堂子,2,1,0.052770448548812667,0.888888888888889,11.419962335216573,"元旦(DATE), 滿洲(GRP)",堂子(LOC)
堂子,"八旗, 諸王",1,2,0.052770448548812667,0.6779661016949152,11.419962335216573,堂子(LOC),"八旗(SYS), 諸王(OFF)"
堂子,"元旦, 滿洲",1,2,0.052770448548812667,0.6779661016949152,11.419962335216573,堂子(LOC),"元旦(DATE), 滿洲(GRP)"
"正月, 諸王",貝勒貝子,2,1,0.06992084432717678,0.9636363636363637,11.413068181818183,"正月(DATE), 諸王(OFF)",貝勒貝子(OFF)
貝勒貝子,"正月, 諸王",1,2,0.06992084432717678,0.828125,11.413068181818183,貝勒貝子(OFF),"正月(DATE), 諸王(OFF)"
朝鮮國王,"大學士, 貝勒貝子",1,2,0.0633245382585752,0.8727272727272728,11.405642633228842,朝鮮國王(PER),"大學士(OFF), 貝勒貝子(OFF)"
"大學士, 貝勒貝子",朝鮮國王,2,1,0.0633245382585752,0.8275862068965518,11.405642633228842,"大學士(OFF), 貝勒貝子(OFF)",朝鮮國王(PER)
藩王,元旦,1,1,0.06992084432717678,0.9464285714285714,11.387188208616779,藩王(OFF),元旦(DATE)
元旦,藩王,1,1,0.06992084432717678,0.8412698412698412,11.387188208616779,元旦(DATE),藩王(OFF)
"朔, 貝勒貝子",元旦,2,1,0.06860158311345646,0.9454545454545454,11.375468975468975,"朔(DATE), 貝勒貝子(OFF)",元旦(DATE)
元旦,"朔, 貝勒貝子",1,2,0.06860158311345646,0.8253968253968252,11.375468975468975,元旦(DATE),"朔(DATE), 貝勒貝子(OFF)"
藩王,"朔, 正月",1,2,0.06860158311345646,0.9285714285714285,11.35253456221198,藩王(OFF),"朔(DATE), 正月(DATE)"
"朔, 正月",藩王,2,1,0.06860158311345646,0.8387096774193548,11.35253456221198,"朔(DATE), 正月(DATE)",藩王(OFF)
"康熙, 貝勒貝子",堂子,2,1,0.06860158311345646,0.8813559322033898,11.323182993392702,"康熙(DATE), 貝勒貝子(OFF)",堂子(LOC)
堂子,"康熙, 貝勒貝子",1,2,0.06860158311345646,0.8813559322033898,11.323182993392702,堂子(LOC),"康熙(DATE), 貝勒貝子(OFF)"
"大學士, 貝勒貝子",堂子,2,1,0.06728232189973615,0.8793103448275863,11.2969023962595,"大學士(OFF), 貝勒貝子(OFF)",堂子(LOC)
堂子,"大學士, 貝勒貝子",1,2,0.06728232189973615,0.864406779661017,11.296902396259497,堂子(LOC),"大學士(OFF), 貝勒貝子(OFF)"
元旦,"康熙, 正月",1,2,0.08047493403693931,0.9682539682539681,11.29133089133089,元旦(DATE),"康熙(DATE), 正月(DATE)"
"康熙, 正月",元旦,2,1,0.08047493403693931,0.9384615384615385,11.29133089133089,"康熙(DATE), 正月(DATE)",元旦(DATE)
堂子,"康熙, 正月",1,2,0.07519788918205805,0.9661016949152543,11.266232073011734,堂子(LOC),"康熙(DATE), 正月(DATE)"
"康熙, 正月",堂子,2,1,0.07519788918205805,0.8769230769230769,11.266232073011734,"康熙(DATE), 正月(DATE)",堂子(LOC)
"八旗, 藩王",貝勒貝子,2,1,0.051451187335092345,0.9512195121951219,11.266006097560975,"八旗(SYS), 藩王(OFF)",貝勒貝子(OFF)
"八旗, 朝鮮國王",貝勒貝子,2,1,0.051451187335092345,0.9512195121951219,11.266006097560975,"八旗(SYS), 朝鮮國王(PER)",貝勒貝子(OFF)
貝勒貝子,"八旗, 藩王",1,2,0.051451187335092345,0.609375,11.266006097560975,貝勒貝子(OFF),"八旗(SYS), 藩王(OFF)"
貝勒貝子,"八旗, 朝鮮國王",1,2,0.051451187335092345,0.609375,11.266006097560975,貝勒貝子(OFF),"八旗(SYS), 朝鮮國王(PER)"
"堂子, 滿洲",貝勒貝子,2,1,0.05013192612137203,0.95,11.2515625,"堂子(LOC), 滿洲(GRP)",貝勒貝子(OFF)
貝勒貝子,"堂子, 滿洲",1,2,0.05013192612137203,0.59375,11.2515625,貝勒貝子(OFF),"堂子(LOC), 滿洲(GRP)"
